ID	age	gender	date	block	trial	stim_type	stim_step	intensity	resp1	resp1_t	resp1_btn	stim_delay	onset_fix	onset_cue	onset_resp1	stim_onset	ao_error
01	26	m	2016/10/21	1	42	1	1.00	1.900000	0	0.2642	3	0.9168	90862.052054	90864.768912	90866.768690	206.900095
01	26	m	2016/10/21	1	43	1	1.00	1.900000	0	0.7122	3	0.8109	90867.051477	90869.768345	90871.768104	211.793627
01	26	m	2016/10/21	1	44	1	1.00	1.900000	0	0.4826	3	0.1454	90872.484250	90874.767780	90876.767550	216.127561
01	26	m	2016/10/21	1	45	1	1.00	1.900000	0	0.3314	3	1.7941	90877.267040	90879.767205	90881.767008	222.775688
01	26	m	2016/10/21	1	46	1	1.00	1.900000	0	0.3404	3	0.6294	90882.116543	90884.766656	90886.766448	226.610436
01	26	m	2016/10/21	1	47	1	1.00	1.900000	0	0.3855	3	0.4630	90887.116031	90889.766082	90891.765856	231.443464
01	26	m	2016/10/21	1	48	0	0.00	0.000000	1	0.3907	2	1.5672	90892.165480	90894.765516	90896.765281	237.547099
01	26	m	2016/10/21	1	49	0	0.00	0.000000	0	0.2336	3	0.3571	90897.164952	90899.765005	90901.764764	241.336486
01	26	m	2016/10/21	1	50	1	1.00	1.900000	0	0.4494	3	1.7034	90902.014430	90904.764423	90906.764184	247.682206
01	26	m	2016/10/21	1	51	1	1.00	1.900000	0	0.3845	3	0.2361	90907.230528	90909.763840	90911.763610	251.214321
01	26	m	2016/10/21	1	52	0	0.00	0.000000	0	0.2552	3	1.0832	90912.163280	90914.763268	90916.763173	257.060851
01	26	m	2016/10/21	1	53	1	1.00	1.900000	0	0.5743	3	1.7487	90917.029481	90919.762759	90921.762514	262.725841
01	26	m	2016/10/21	1	54	1	1.00	1.900000	0	0.3402	3	1.8697	90922.345526	90924.762157	90926.761926	267.846238
01	26	m	2016/10/21	1	55	0	0.00	0.000000	0	0.2520	3	0.2513	90927.111729	90929.761602	90931.761383	271.227285
01	26	m	2016/10/21	1	56	0	0.00	0.000000	0	0.3397	3	1.4462	90932.027866	90934.761067	90936.760845	277.421649
01	26	m	2016/10/21	1	57	1	1.00	1.900000	1	0.4887	2	1.6277	90937.110651	90939.760621	90941.760266	282.602704
01	26	m	2016/10/21	1	58	1	1.00	1.900000	0	0.3799	3	1.4008	90942.260058	90944.760039	90946.759843	287.375220
01	26	m	2016/10/21	1	59	1	1.00	1.900000	1	0.4327	2	1.6126	90947.159513	90949.759499	90951.759194	292.586481
01	26	m	2016/10/21	1	60	1	1.00	1.900000	0	0.4372	3	1.0681	90952.208972	90954.758965	90956.758767	297.041447
01	26	m	2016/10/21	1	61	0	0.00	0.000000	0	0.2765	3	0.7353	90957.208437	90959.758430	90961.758170	301.708113
01	26	m	2016/10/21	1	62	0	0.00	0.000000	0	0.3065	3	0.6143	90962.041312	90964.757851	90966.757675	306.586533
01	26	m	2016/10/21	1	63	1	1.00	1.900000	1	0.2999	2	1.5370	90967.074088	90969.757310	90971.757138	312.508691
01	26	m	2016/10/21	1	64	1	1.00	1.900000	1	0.2717	2	0.7807	90972.073549	90974.756795	90976.756600	316.751878
01	26	m	2016/10/21	1	65	1	1.00	1.900000	1	0.2810	2	1.1286	90977.039685	90979.756260	90981.756056	322.099243
01	26	m	2016/10/21	1	66	1	1.00	1.900000	1	0.2392	2	0.4479	90982.055772	90984.755721	90986.755501	326.418001
01	26	m	2016/10/21	1	67	0	0.00	0.000000	0	0.2827	3	0.5840	90987.005290	90989.755187	90991.754983	331.553568
01	26	m	2016/10/21	1	68	1	1.00	1.900000	1	0.2522	2	0.6597	90992.054745	90994.754641	90996.754466	336.628724
01	26	m	2016/10/21	1	69	0	0.00	0.000000	0	0.4885	3	1.3555	90997.020808	90999.754164	91001.753828	342.324047
01	26	m	2016/10/21	1	70	0	0.00	0.000000	0	0.3755	3	1.1739	91002.253640	91004.753600	91006.753376	347.141881
01	26	m	2016/10/21	1	71	1	1.00	1.900000	0	0.4244	3	0.4933	91007.136443	91009.753044	91011.752847	351.460727
01	26	m	2016/10/21	1	72	1	1.00	1.900000	0	0.7271	3	1.6731	91012.185901	91014.752523	91016.752257	357.640004
01	26	m	2016/10/21	1	73	1	1.00	1.900000	1	0.4614	2	0.6899	91017.485328	91019.751976	91021.751736	361.656258
01	26	m	2016/10/21	1	74	1	1.00	1.900000	1	0.3752	2	1.5218	91022.218149	91024.751446	91026.751233	367.487628
01	26	m	2016/10/21	1	75	1	1.00	1.900000	1	0.3027	2	1.1891	91027.134291	91029.750908	91031.750679	372.154389
01	26	m	2016/10/21	1	76	1	1.00	1.900000	0	0.5360	3	0.7958	91032.067095	91034.750358	91036.750123	376.760540
01	26	m	2016/10/21	1	77	1	1.00	1.900000	1	0.3415	2	0.6748	91037.299815	91039.749820	91041.749635	381.639001
01	26	m	2016/10/21	1	78	1	1.00	1.900000	0	0.2864	3	0.1756	91042.099351	91044.749265	91046.749065	386.139247
01	26	m	2016/10/21	1	79	0	0.00	0.000000	0	0.2174	3	0.1000	91047.048817	91049.748742	91051.748528	391.063125
01	26	m	2016/10/21	1	80	1	1.00	1.900000	1	0.3246	2	1.5067	91051.981632	91054.748203	91056.747995	397.469287
01	26	m	2016/10/21	1	81	0	0.00	0.000000	0	0.6464	3	1.2647	91057.081054	91059.747568	91061.747336	402.226650
01	26	m	2016/10/21	1	82	1	1.00	1.900000	1	0.4013	2	1.4613	91062.413823	91064.747150	91066.746897	407.422833
01	26	m	2016/10/21	1	83	1	1.00	1.900000	0	0.3991	3	0.9471	91067.163327	91069.746537	91071.746356	411.908019
01	26	m	2016/10/21	1	84	1	1.00	1.900000	1	0.2330	2	1.3101	91072.162780	91074.745959	91076.745797	417.270440
01	26	m	2016/10/21	1	85	1	1.00	1.900000	0	0.3190	3	0.3118	91076.995609	91079.745477	91081.745284	421.271660
01	26	m	2016/10/21	1	86	1	1.00	1.900000	0	0.2390	3	1.7185	91082.078387	91084.744875	91086.744748	427.677757
01	26	m	2016/10/21	1	87	1	1.00	1.900000	1	0.2361	2	1.2345	91086.994518	91089.744439	91091.744226	432.193320
01	26	m	2016/10/21	1	88	1	1.00	1.900000	1	0.2692	2	0.8563	91091.994020	91094.743951	91096.743685	436.814634
01	26	m	2016/10/21	1	89	1	1.00	1.900000	0	0.3225	3	0.1908	91097.026727	91099.743270	91101.743151	441.148451
01	26	m	2016/10/21	1	90	1	1.00	1.900000	1	0.2369	2	0.8866	91102.076232	91104.742798	91106.742570	446.843780
01	26	m	2016/10/21	1	91	1	1.00	1.900000	0	0.2025	3	0.8412	91106.992368	91109.742266	91111.742077	451.797850
01	26	m	2016/10/21	1	92	1	1.00	1.900000	0	0.3540	3	0.1303	91111.958494	91114.741745	91116.741514	456.086427
01	26	m	2016/10/21	1	93	1	1.00	1.900000	1	0.1947	2	0.7202	91117.107913	91119.741202	91121.740991	461.675786
01	26	m	2016/10/21	1	94	1	1.00	1.900000	0	0.4306	3	1.5824	91121.940755	91124.740538	91126.740365	467.537320
01	26	m	2016/10/21	1	95	1	1.00	1.900000	1	0.3795	2	1.1588	91127.190161	91129.740115	91131.739920	472.113296
01	26	m	2016/10/21	1	96	1	1.00	1.900000	0	0.2319	3	0.9773	91132.122987	91134.739566	91136.739384	476.931249
01	26	m	2016/10/21	1	97	1	1.00	1.900000	0	0.2291	3	1.3706	91136.989093	91139.739002	91141.738799	482.323984
01	26	m	2016/10/21	1	98	1	1.00	1.900000	0	0.3756	3	0.4328	91141.971942	91144.738498	91146.738302	486.385680
01	26	m	2016/10/21	1	99	1	1.00	1.900000	0	0.2304	3	1.2193	91147.121328	91149.737967	91151.737792	492.171649
01	26	m	2016/10/21	1	100	0	0.00	0.000000	0	0.5492	3	1.0076	91151.987472	91154.737481	91156.737195	496.959463
01	26	m	2016/10/21	1	101	1	1.00	1.900000	0	0.2937	3	0.1605	91157.303559	91159.736874	91161.736681	501.111757
01	26	m	2016/10/21	1	102	1	1.00	1.900000	0	0.7390	3	0.9319	91162.036439	91164.736374	91166.736155	506.882655
01	26	m	2016/10/21	1	103	1	1.00	1.900000	1	0.5006	2	1.8244	91167.485859	91169.735829	91171.735630	512.774610
01	26	m	2016/10/21	1	104	1	1.00	1.900000	1	0.5562	2	1.8849	91172.252014	91174.735293	91176.735072	517.834573
01	26	m	2016/10/21	1	105	1	1.00	1.900000	1	0.4025	2	0.7050	91177.301491	91179.734734	91181.734505	521.654115
01	26	m	2016/10/21	1	106	1	1.00	1.900000	0	0.2657	3	0.7504	91182.150952	91184.734216	91186.733997	526.698998
01	26	m	2016/10/21	1	107	1	1.00	1.900000	0	0.3956	3	0.5538	91187.017097	91189.733637	91191.733433	531.501820
01	26	m	2016/10/21	1	108	1	1.00	1.900000	0	0.5365	3	1.2950	91192.133153	91194.733120	91196.732916	537.242501
01	26	m	2016/10/21	1	109	0	0.00	0.000000	0	0.2017	3	1.4765	91197.282652	91199.732580	91201.732354	542.423461
01	26	m	2016/10/21	1	110	0	0.00	0.000000	0	0.2495	3	1.9000	91201.948816	91204.732059	91206.731822	547.846440
01	26	m	2016/10/21	1	111	1	1.00	1.900000	0	0.4763	3	1.2042	91206.998267	91209.731526	91211.731289	552.150109
01	26	m	2016/10/21	1	112	1	1.00	1.900000	0	0.3136	3	0.9924	91212.214321	91214.730966	91216.730767	556.937750
01	26	m	2016/10/21	1	113	1	1.00	1.900000	1	0.3081	2	1.3252	91217.063813	91219.730349	91221.730118	562.269931
01	26	m	2016/10/21	1	114	1	1.00	1.900000	0	0.4415	3	0.9622	91222.046646	91224.729849	91226.729664	566.906430
01	26	m	2016/10/21	1	115	1	1.00	1.900000	1	0.2336	2	1.5521	91227.179428	91229.729364	91231.729057	572.495846
01	26	m	2016/10/21	1	116	1	1.00	1.900000	1	0.3812	2	1.6429	91231.978915	91234.728736	91236.728522	577.586020
01	26	m	2016/10/21	1	117	0	0.00	0.000000	0	0.4284	3	1.0983	91237.128336	91239.728291	91241.727984	582.040974
01	26	m	2016/10/21	1	118	1	1.00	1.900000	1	0.4501	2	1.2798	91242.161154	91244.727539	91246.727546	587.221723
01	26	m	2016/10/21	1	119	1	1.00	1.900000	0	0.2693	3	0.2966	91247.193950	91249.727218	91251.727004	591.238201
01	26	m	2016/10/21	1	120	1	1.00	1.900000	1	0.2147	2	0.2815	91252.010093	91254.726641	91256.726466	596.222523
01	26	m	2016/10/21	2	1	1	1.00	1.900000	0	0.3017	3	1.1739	92474.745278	92475.745198	92477.744997	2.178826
01	26	m	2016/10/21	2	2	1	1.00	1.900000	0	0.2188	3	1.1286	92478.061478	92480.744701	92482.744512	7.133028
01	26	m	2016/10/21	2	3	1	1.00	1.900000	0	0.2882	3	1.8395	92482.977549	92485.744205	92487.743970	12.843432
01	26	m	2016/10/21	2	4	1	1.00	1.900000	1	0.2474	2	1.4311	92488.043708	92490.743702	92492.743438	17.434529
01	26	m	2016/10/21	2	5	1	1.00	1.900000	0	0.1864	3	0.6597	92493.009839	92495.743150	92497.742875	21.662577
01	26	m	2016/10/21	2	6	1	1.00	1.900000	0	0.3889	3	0.1908	92497.942631	92500.742642	92502.742352	26.193169
01	26	m	2016/10/21	2	7	1	1.00	1.900000	1	0.2071	2	1.2193	92503.142024	92505.742272	92507.741816	32.221299
01	26	m	2016/10/21	2	8	1	1.00	1.900000	0	0.4049	3	1.0227	92507.958177	92510.741626	92512.741147	37.024054
01	26	m	2016/10/21	2	9	1	1.00	1.900000	0	0.2695	3	1.7487	92513.157621	92515.741230	92517.740726	42.749655
01	26	m	2016/10/21	2	10	1	1.00	1.900000	0	0.3160	3	0.7655	92518.023803	92520.740509	92522.740184	46.765737
01	26	m	2016/10/21	2	11	1	1.00	1.900000	0	0.2321	3	1.9000	92523.073308	92525.739886	92527.739657	52.899611
01	26	m	2016/10/21	2	12	0	0.00	0.000000	0	0.3844	3	1.4916	92527.989410	92530.739448	92532.739091	57.490774
01	26	m	2016/10/21	2	13	1	1.00	1.900000	1	0.2241	2	0.2210	92533.138795	92535.738775	92537.738570	61.219501
01	26	m	2016/10/21	2	14	1	1.00	1.900000	0	0.2151	3	1.6580	92537.971675	92540.738650	92542.738001	67.656376
01	26	m	2016/10/21	2	15	1	1.00	1.900000	0	0.3856	3	1.5975	92542.971128	92545.737868	92547.737893	72.595094
01	26	m	2016/10/21	2	16	1	1.00	1.900000	1	0.3610	2	0.8714	92548.137229	92550.737541	92552.737298	76.868666
01	26	m	2016/10/21	2	17	1	1.00	1.900000	1	0.3535	2	0.6899	92553.103345	92555.736975	92557.736738	81.686601
01	26	m	2016/10/21	2	18	1	1.00	1.900000	1	0.3578	2	1.1134	92558.102823	92560.736448	92562.736223	87.109573
01	26	m	2016/10/21	2	19	1	1.00	1.900000	1	0.2914	2	1.1588	92563.102293	92565.735874	92567.735653	92.154401
01	26	m	2016/10/21	2	20	1	1.00	1.900000	1	0.2362	2	0.5538	92568.035043	92570.735371	92572.735068	96.548897
01	26	m	2016/10/21	2	21	1	1.00	1.900000	1	0.3340	2	1.2798	92572.984553	92575.734716	92577.734541	102.274244
01	26	m	2016/10/21	2	22	1	1.00	1.900000	1	0.2436	2	0.2361	92578.084021	92580.734191	92582.733975	106.230017
01	26	m	2016/10/21	2	23	1	1.00	1.900000	1	0.3309	2	1.4765	92582.983465	92585.733634	92587.733390	112.469860
01	26	m	2016/10/21	2	24	1	1.00	1.900000	0	0.2620	3	1.7185	92588.082947	92590.733043	92592.732824	117.711270
01	26	m	2016/10/21	2	25	1	1.00	1.900000	0	0.3033	3	0.9924	92592.999025	92595.732526	92597.732290	121.984652
01	26	m	2016/10/21	2	26	1	1.00	1.900000	0	0.3280	3	1.7639	92598.048527	92600.731955	92602.731718	127.755580
01	26	m	2016/10/21	2	27	1	1.00	1.900000	0	0.2561	3	1.5521	92603.064611	92605.731387	92607.731163	132.543213
01	26	m	2016/10/21	2	28	1	1.00	1.900000	0	2.0000	0	1.0076	92607.997407	92610.730806	92612.730617	136.998137
01	26	m	2016/10/21	2	29	1	1.00	1.900000	0	0.4765	3	1.2496	92614.746730	92615.730270	92617.730044	142.239598
01	26	m	2016/10/21	2	30	0	0.00	0.000000	0	0.3153	3	1.6882	92618.213024	92620.729693	92622.729457	147.677621
01	26	m	2016/10/21	2	31	0	0.00	0.000000	0	0.2625	3	0.3571	92623.062513	92625.729135	92627.728900	151.345963
